ID	NameSurname	Age	WidespreadName
1228	Voter1228	46	0
1229	Voter1229	26	1
1230	Voter1230	57	0
1231	Voter1231	51	1
1232	Voter1232	53	0
1233	Voter1233	28	0
1234	Voter1234	40	0
1235	Voter1235	21	1
1236	Voter1236	38	0
1237	Voter1237	29	0
1238	Voter1238	30	0
1239	Voter1239	55	0
1240	Voter1240	87	0
1241	Voter1241	40	0
1242	Voter1242	46	0
1243	Voter1243	40	1
1244	Voter1244	78	0
1245	Voter1245	70	0
1246	Voter1246	74	0
1247	Voter1247	72	0
1248	Voter1248	78	0
1249	Voter1249	49	0
1250	Voter1250	60	0
1251	Voter1251	78	1
1252	Voter1252	76	0
1253	Voter1253	40	0
1254	Voter1254	18	1
1255	Voter1255	83	0
1256	Voter1256	54	0
1257	Voter1257	41	1
1258	Voter1258	30	0
1259	Voter1259	42	0
1260	Voter1260	21	0
1261	Voter1261	45	0
1262	Voter1262	18	0
1263	Voter1263	52	0
1264	Voter1264	50	0
1265	Voter1265	47	0
1266	Voter1266	52	0
1267	Voter1267	76	0
1268	Voter1268	55	0
1269	Voter1269	19	1
1270	Voter1270	24	0
1271	Voter1271	74	0
1272	Voter1272	55	0
1273	Voter1273	87	0
1274	Voter1274	19	0
1275	Voter1275	83	0
1276	Voter1276	30	1
1277	Voter1277	39	0
1278	Voter1278	81	0
1279	Voter1279	30	1
1280	Voter1280	50	0
1281	Voter1281	24	0
1282	Voter1282	36	0
1283	Voter1283	39	0
1284	Voter1284	46	0
1285	Voter1285	61	0
1286	Voter1286	26	1
1287	Voter1287	73	0
1288	Voter1288	66	0
1289	Voter1289	73	0
1290	Voter1290	83	0
1291	Voter1291	39	0
1292	Voter1292	41	0
1293	Voter1293	71	0
1294	Voter1294	31	0
1295	Voter1295	26	0
1296	Voter1296	60	0
1297	Voter1297	33	0
1298	Voter1298	46	0
1299	Voter1299	34	0
1300	Voter1300	42	0
1301	Voter1301	30	0
1302	Voter1302	49	0
1303	Voter1303	63	0
1304	Voter1304	31	0
1305	Voter1305	19	0
1306	Voter1306	52	0
1307	Voter1307	53	0
1308	Voter1308	34	1
1309	Voter1309	52	0
1310	Voter1310	36	0
1311	Voter1311	63	0
1312	Voter1312	74	0
1313	Voter1313	64	0
1314	Voter1314	87	0
1315	Voter1315	41	1
1316	Voter1316	27	0
1317	Voter1317	47	0
1318	Voter1318	52	0
1319	Voter1319	54	0
1320	Voter1320	66	0
1321	Voter1321	33	0
1322	Voter1322	30	0
1323	Voter1323	21	0
1324	Voter1324	43	0
1325	Voter1325	66	0
1326	Voter1326	53	0
1327	Voter1327	57	0
1328	Voter1328	74	0
1329	Voter1329	53	0
1330	Voter1330	56	0
1331	Voter1331	59	0
1332	Voter1332	33	0
1333	Voter1333	47	0
1334	Voter1334	79	1
1335	Voter1335	27	0
1336	Voter1336	74	0
1337	Voter1337	41	0
1338	Voter1338	37	0
1339	Voter1339	21	0
1340	Voter1340	19	0
1341	Voter1341	34	0
1342	Voter1342	38	0
1343	Voter1343	42	1
1344	Voter1344	43	1
1345	Voter1345	31	1
1346	Voter1346	19	0
1347	Voter1347	34	0
1348	Voter1348	80	0
1349	Voter1349	74	0
1350	Voter1350	83	0
1351	Voter1351	18	1
1352	Voter1352	55	0
1353	Voter1353	19	0
1354	Voter1354	50	0
1355	Voter1355	31	0
1356	Voter1356	26	0
1357	Voter1357	34	0
1358	Voter1358	21	0
1359	Voter1359	77	0
1360	Voter1360	20	1
1361	Voter1361	73	0
1362	Voter1362	52	0
1363	Voter1363	47	0
1364	Voter1364	32	0
1365	Voter1365	44	0
1366	Voter1366	33	0
1367	Voter1367	52	0
1368	Voter1368	49	0
1369	Voter1369	29	1
1370	Voter1370	55	0
1371	Voter1371	56	0
1372	Voter1372	50	0
1373	Voter1373	54	1
1374	Voter1374	74	0
1375	Voter1375	79	0
1376	Voter1376	78	0
1377	Voter1377	37	0
1378	Voter1378	27	0
1379	Voter1379	20	1
1380	Voter1380	32	0
1381	Voter1381	35	0
1382	Voter1382	20	0
1383	Voter1383	50	0
1384	Voter1384	71	0
1385	Voter1385	78	0
1386	Voter1386	20	1
1387	Voter1387	54	0
1388	Voter1388	66	0
1389	Voter1389	68	0
1390	Voter1390	21	0
1391	Voter1391	53	0
1392	Voter1392	50	0
1393	Voter1393	50	1
1394	Voter1394	28	0
1395	Voter1395	43	1
1396	Voter1396	19	0
1397	Voter1397	58	0
1398	Voter1398	30	0
1399	Voter1399	33	1
1400	Voter1400	45	0
1401	Voter1401	27	0
1402	Voter1402	35	0
1403	Voter1403	83	0
1404	Voter1404	39	0
1405	Voter1405	35	0
1406	Voter1406	77	0
1407	Voter1407	64	0
1408	Voter1408	53	0
1409	Voter1409	44	0
1410	Voter1410	40	0
1411	Voter1411	28	0
1412	Voter1412	28	0
1413	Voter1413	41	0
1414	Voter1414	37	0
1415	Voter1415	46	0
1416	Voter1416	44	0
1417	Voter1417	67	0
1418	Voter1418	40	1
1419	Voter1419	67	0
1420	Voter1420	43	0
1421	Voter1421	19	0
1422	Voter1422	21	1
1423	Voter1423	54	0
1424	Voter1424	33	0
1425	Voter1425	51	0
1426	Voter1426	38	0
1427	Voter1427	82	0
1428	Voter1428	88	0
1429	Voter1429	80	0
1430	Voter1430	29	0
1431	Voter1431	20	0
1432	Voter1432	42	0
1433	Voter1433	23	1
1434	Voter1434	53	0
1435	Voter1435	22	0
1436	Voter1436	22	0
1437	Voter1437	37	0
1438	Voter1438	43	0
1439	Voter1439	29	0
1440	Voter1440	34	0
1441	Voter1441	62	0
1442	Voter1442	21	0
1443	Voter1443	24	0
1444	Voter1444	44	1
1445	Voter1445	35	0
1446	Voter1446	80	0
1447	Voter1447	38	1
1448	Voter1448	71	0
1449	Voter1449	49	0
1450	Voter1450	64	0
1451	Voter1451	21	0
1452	Voter1452	42	0
1453	Voter1453	19	0
1454	Voter1454	24	0
1455	Voter1455	54	0
1456	Voter1456	21	0
1457	Voter1457	45	0
1458	Voter1458	34	0
1459	Voter1459	33	0
1460	Voter1460	53	0
1461	Voter1461	61	0
1462	Voter1462	32	0
1463	Voter1463	43	0
1464	Voter1464	54	0
1465	Voter1465	48	0
1466	Voter1466	54	0
1467	Voter1467	23	0
1468	Voter1468	40	0
1469	Voter1469	29	0
1470	Voter1470	47	0
1471	Voter1471	87	0
1472	Voter1472	48	0
1473	Voter1473	23	0
1474	Voter1474	61	0
1475	Voter1475	77	0
1476	Voter1476	64	0
1477	Voter1477	62	1
1478	Voter1478	20	0
1479	Voter1479	61	0
1480	Voter1480	33	0
1481	Voter1481	54	0
1482	Voter1482	23	0
1483	Voter1483	56	0
1484	Voter1484	77	0
1485	Voter1485	52	1
1486	Voter1486	61	0
1487	Voter1487	49	1
1488	Voter1488	24	0
1489	Voter1489	45	0
1490	Voter1490	54	0
1491	Voter1491	52	0
1492	Voter1492	30	1
1493	Voter1493	20	0
1494	Voter1494	24	0
1495	Voter1495	34	1
1496	Voter1496	20	0
1497	Voter1497	68	0
1498	Voter1498	71	0
1499	Voter1499	53	0
1500	Voter1500	19	0
1501	Voter1501	43	0
1502	Voter1502	41	0
1503	Voter1503	72	0
1504	Voter1504	80	0
1505	Voter1505	53	0
1506	Voter1506	50	0
1507	Voter1507	43	0
1508	Voter1508	48	0
1509	Voter1509	63	0
1510	Voter1510	18	1
1511	Voter1511	76	0
1512	Voter1512	23	0
1513	Voter1513	44	0
1514	Voter1514	48	0
1515	Voter1515	37	0
1516	Voter1516	26	1
1517	Voter1517	34	0
1518	Voter1518	45	0
1519	Voter1519	23	0
1520	Voter1520	61	0
1521	Voter1521	67	1
1522	Voter1522	18	0
1523	Voter1523	44	0
1524	Voter1524	75	0
1525	Voter1525	31	1
1526	Voter1526	28	0
1527	Voter1527	82	1
1528	Voter1528	43	0
1529	Voter1529	47	0
1530	Voter1530	60	0
1531	Voter1531	59	1
1532	Voter1532	63	0
1533	Voter1533	83	0
1534	Voter1534	80	0
1535	Voter1535	42	0
1536	Voter1536	20	0
1537	Voter1537	31	0
1538	Voter1538	33	1
1539	Voter1539	49	0
1540	Voter1540	24	0
1541	Voter1541	55	0
1542	Voter1542	42	0
1543	Voter1543	74	0
1544	Voter1544	56	0
1545	Voter1545	62	0
1546	Voter1546	54	1
1547	Voter1547	35	0
1548	Voter1548	22	0
1549	Voter1549	36	0
1550	Voter1550	85	0
1551	Voter1551	71	0
1552	Voter1552	31	0
1553	Voter1553	19	0
1554	Voter1554	43	1
1555	Voter1555	73	0
1556	Voter1556	20	0
1557	Voter1557	26	0
1558	Voter1558	37	0
1559	Voter1559	28	0
1560	Voter1560	37	0
1561	Voter1561	70	0
1562	Voter1562	62	0
1563	Voter1563	39	0
1564	Voter1564	50	0
1565	Voter1565	47	0
1566	Voter1566	35	1
1567	Voter1567	37	0
1568	Voter1568	41	0
1569	Voter1569	18	0
1570	Voter1570	37	0
1571	Voter1571	21	1
1572	Voter1572	24	0
1573	Voter1573	66	0
1574	Voter1574	45	0
1575	Voter1575	19	0
1576	Voter1576	79	0
1577	Voter1577	49	1
1578	Voter1578	56	0
1579	Voter1579	60	0
1580	Voter1580	39	0
1581	Voter1581	36	0
1582	Voter1582	41	0
1583	Voter1583	19	0
1584	Voter1584	24	1
1585	Voter1585	56	0
1586	Voter1586	51	0
1587	Voter1587	25	0
1588	Voter1588	48	0
1589	Voter1589	62	0
1590	Voter1590	51	0
1591	Voter1591	57	0
1592	Voter1592	42	0
1593	Voter1593	59	0
1594	Voter1594	58	0
1595	Voter1595	72	0
1596	Voter1596	52	0
1597	Voter1597	75	0
1598	Voter1598	27	0
1599	Voter1599	33	0
1600	Voter1600	56	0
1601	Voter1601	36	0
1602	Voter1602	37	1
1603	Voter1603	48	0
1604	Voter1604	83	0
1605	Voter1605	29	0
1606	Voter1606	75	0
1607	Voter1607	73	0
1608	Voter1608	28	0
1609	Voter1609	47	0
1610	Voter1610	67	0
1611	Voter1611	18	0
1612	Voter1612	79	0
1613	Voter1613	23	1
1614	Voter1614	26	1
1615	Voter1615	69	1
1616	Voter1616	57	1
1617	Voter1617	43	1
1618	Voter1618	28	0
1619	Voter1619	27	0
1620	Voter1620	21	1
1621	Voter1621	26	1
1622	Voter1622	29	0
1623	Voter1623	80	1
1624	Voter1624	77	0
1625	Voter1625	21	0
1626	Voter1626	20	0
1627	Voter1627	36	0
1628	Voter1628	70	0
1629	Voter1629	54	0
1630	Voter1630	42	0
1631	Voter1631	82	0
1632	Voter1632	20	1
1633	Voter1633	24	0
1634	Voter1634	45	0
1635	Voter1635	73	0
1636	Voter1636	48	0
1637	Voter1637	71	0
1638	Voter1638	23	0
1639	Voter1639	21	0
1640	Voter1640	33	1
1641	Voter1641	64	0
1642	Voter1642	73	1
1643	Voter1643	78	0
1644	Voter1644	53	0
1645	Voter1645	75	1
1646	Voter1646	64	0
1647	Voter1647	45	1
1648	Voter1648	33	0
1649	Voter1649	88	0
1650	Voter1650	62	0
1651	Voter1651	29	0
1652	Voter1652	23	0
1653	Voter1653	42	0
1654	Voter1654	32	0
1655	Voter1655	21	1
1656	Voter1656	40	0
1657	Voter1657	48	0
1658	Voter1658	71	0
1659	Voter1659	67	0
1660	Voter1660	85	0
1661	Voter1661	32	0
1662	Voter1662	36	0
1663	Voter1663	38	0
1664	Voter1664	63	0
1665	Voter1665	48	0
1666	Voter1666	43	0
1667	Voter1667	18	1
1668	Voter1668	46	0
1669	Voter1669	45	0
1670	Voter1670	60	0
1671	Voter1671	45	0
1672	Voter1672	23	0
1673	Voter1673	59	0
1674	Voter1674	19	0
1675	Voter1675	32	0
1676	Voter1676	36	0
1677	Voter1677	19	0
1678	Voter1678	49	0
1679	Voter1679	27	0
1680	Voter1680	42	1
1681	Voter1681	46	0
1682	Voter1682	47	0
1683	Voter1683	78	0
1684	Voter1684	54	0
1685	Voter1685	59	0
1686	Voter1686	51	0
1687	Voter1687	60	0
1688	Voter1688	58	0
1689	Voter1689	70	0
1690	Voter1690	65	0
1691	Voter1691	26	1
1692	Voter1692	36	0
1693	Voter1693	58	0
1694	Voter1694	58	0
1695	Voter1695	87	0
1696	Voter1696	26	0
1697	Voter1697	47	0
1698	Voter1698	50	0
1699	Voter1699	23	0
1700	Voter1700	43	0
1701	Voter1701	24	0
1702	Voter1702	26	0
1703	Voter1703	27	0
1704	Voter1704	66	0
1705	Voter1705	50	1
1706	Voter1706	27	0
1707	Voter1707	76	0
1708	Voter1708	31	0
1709	Voter1709	87	0
1710	Voter1710	71	0
1711	Voter1711	32	0
1712	Voter1712	34	0
1713	Voter1713	50	0
1714	Voter1714	78	0
1715	Voter1715	34	0
1716	Voter1716	32	0
1717	Voter1717	53	0
1718	Voter1718	74	1
1719	Voter1719	47	0
1720	Voter1720	52	0
1721	Voter1721	25	0
1722	Voter1722	53	0
1723	Voter1723	39	1
1724	Voter1724	79	0
1725	Voter1725	34	0
1726	Voter1726	22	0
1727	Voter1727	24	0
1728	Voter1728	39	0
1729	Voter1729	52	0
1730	Voter1730	44	0
1731	Voter1731	75	0
1732	Voter1732	27	0
1733	Voter1733	73	0
1734	Voter1734	59	0
1735	Voter1735	76	0
1736	Voter1736	59	0
1737	Voter1737	42	0
1738	Voter1738	42	0
1739	Voter1739	21	0
1740	Voter1740	32	0
1741	Voter1741	41	0
1742	Voter1742	68	0
1743	Voter1743	42	0
1744	Voter1744	62	0
1745	Voter1745	57	1
1746	Voter1746	35	0
1747	Voter1747	67	0
1748	Voter1748	57	1
1749	Voter1749	73	0
1750	Voter1750	22	0
1751	Voter1751	59	0
1752	Voter1752	47	0
1753	Voter1753	26	0
1754	Voter1754	50	1
1755	Voter1755	46	0
1756	Voter1756	35	1
1757	Voter1757	41	0
1758	Voter1758	36	0
1759	Voter1759	31	0
1760	Voter1760	83	0
1761	Voter1761	37	0
1762	Voter1762	27	0
1763	Voter1763	31	0
1764	Voter1764	68	0
1765	Voter1765	43	1
1766	Voter1766	74	0
1767	Voter1767	53	1
1768	Voter1768	32	0
1769	Voter1769	80	0
1770	Voter1770	68	0
1771	Voter1771	62	0
1772	Voter1772	74	0
1773	Voter1773	45	0
1774	Voter1774	45	1
1775	Voter1775	40	0
1776	Voter1776	61	0
1777	Voter1777	72	0
1778	Voter1778	43	0
1779	Voter1779	48	1
1780	Voter1780	72	0
1781	Voter1781	62	0
1782	Voter1782	43	0
1783	Voter1783	34	1
1784	Voter1784	39	0
1785	Voter1785	21	0
1786	Voter1786	35	0
1787	Voter1787	57	0
1788	Voter1788	49	0
1789	Voter1789	52	0
1790	Voter1790	38	1
1791	Voter1791	46	0
1792	Voter1792	58	0
1793	Voter1793	63	0
1794	Voter1794	73	1
1795	Voter1795	77	0
1796	Voter1796	44	0
1797	Voter1797	36	0
1798	Voter1798	31	0
1799	Voter1799	31	0
1800	Voter1800	60	0
1801	Voter1801	23	0
1802	Voter1802	57	0
1803	Voter1803	62	0
1804	Voter1804	32	0
1805	Voter1805	34	0
1806	Voter1806	25	0
1807	Voter1807	54	1
1808	Voter1808	84	0
1809	Voter1809	44	1
1810	Voter1810	32	0
1811	Voter1811	22	0
1812	Voter1812	26	0
1813	Voter1813	46	0
1814	Voter1814	41	0
1815	Voter1815	49	0
1816	Voter1816	72	1
1817	Voter1817	31	0
1818	Voter1818	76	0
1819	Voter1819	66	0
1820	Voter1820	51	0
1821	Voter1821	48	0
1822	Voter1822	62	0
1823	Voter1823	74	0
1824	Voter1824	61	1
1825	Voter1825	31	0
1826	Voter1826	38	0
1827	Voter1827	79	0
1828	Voter1828	34	0
1829	Voter1829	31	0
1830	Voter1830	40	0
1831	Voter1831	72	0
1832	Voter1832	28	0
1833	Voter1833	52	1
1834	Voter1834	54	0
1835	Voter1835	64	0
1836	Voter1836	51	0
1837	Voter1837	72	0
1838	Voter1838	45	0
1839	Voter1839	40	0
1840	Voter1840	28	0
1841	Voter1841	58	0
1842	Voter1842	49	0
1843	Voter1843	52	0
1844	Voter1844	29	0
1845	Voter1845	29	0
1846	Voter1846	76	1
1847	Voter1847	28	0
1848	Voter1848	40	0
1849	Voter1849	41	0
1850	Voter1850	57	0
1851	Voter1851	71	0
1852	Voter1852	44	0
1853	Voter1853	53	0
1854	Voter1854	44	0
1855	Voter1855	24	0
1856	Voter1856	56	0
1857	Voter1857	30	0
1858	Voter1858	44	1
1859	Voter1859	56	0
1860	Voter1860	56	0
1861	Voter1861	27	0
1862	Voter1862	72	1
1863	Voter1863	22	1
1864	Voter1864	26	0
1865	Voter1865	62	0
1866	Voter1866	22	0
1867	Voter1867	75	0
1868	Voter1868	31	0
1869	Voter1869	46	0
1870	Voter1870	25	0
1871	Voter1871	23	0
1872	Voter1872	50	0
1873	Voter1873	40	0
1874	Voter1874	34	0
1875	Voter1875	57	0
1876	Voter1876	24	1
1877	Voter1877	78	0
1878	Voter1878	33	0
1879	Voter1879	59	0
1880	Voter1880	22	0
1881	Voter1881	46	0
1882	Voter1882	36	0
1883	Voter1883	33	0
1884	Voter1884	50	0
1885	Voter1885	49	0
1886	Voter1886	78	0
1887	Voter1887	60	1
1888	Voter1888	38	0
1889	Voter1889	31	0
1890	Voter1890	56	0
1891	Voter1891	82	0
1892	Voter1892	57	0
1893	Voter1893	63	0
1894	Voter1894	57	0
1895	Voter1895	22	1
1896	Voter1896	57	0
1897	Voter1897	58	0
1898	Voter1898	29	1
1899	Voter1899	61	0
1900	Voter1900	62	0
1901	Voter1901	40	0
1902	Voter1902	92	0
1903	Voter1903	61	0
1904	Voter1904	20	0
1905	Voter1905	51	0
1906	Voter1906	32	0
1907	Voter1907	44	0
1908	Voter1908	31	0
1909	Voter1909	62	0
1910	Voter1910	24	1
1911	Voter1911	40	0
1912	Voter1912	59	0
1913	Voter1913	58	0
1914	Voter1914	57	0
1915	Voter1915	42	0
1916	Voter1916	26	0
1917	Voter1917	41	0
1918	Voter1918	43	0
1919	Voter1919	65	0
1920	Voter1920	39	0
1921	Voter1921	35	0
1922	Voter1922	37	0
1923	Voter1923	71	0
1924	Voter1924	34	0
1925	Voter1925	24	0
1926	Voter1926	26	0
1927	Voter1927	75	0
1928	Voter1928	41	0
1929	Voter1929	21	0
1930	Voter1930	34	0
1931	Voter1931	27	0
1932	Voter1932	52	0
1933	Voter1933	47	0
1934	Voter1934	24	0
1935	Voter1935	27	0
1936	Voter1936	65	0
1937	Voter1937	57	0
1938	Voter1938	51	0
1939	Voter1939	20	0
1940	Voter1940	64	0
1941	Voter1941	38	0
1942	Voter1942	21	0
1943	Voter1943	71	0
1944	Voter1944	55	0
1945	Voter1945	19	0
1946	Voter1946	53	0
1947	Voter1947	21	0
1948	Voter1948	63	0
1949	Voter1949	82	0
1950	Voter1950	62	0
1951	Voter1951	56	0
1952	Voter1952	50	0
1953	Voter1953	56	0
1954	Voter1954	49	0
1955	Voter1955	55	0
1956	Voter1956	39	1
1957	Voter1957	24	0
1958	Voter1958	38	0
1959	Voter1959	44	0
1960	Voter1960	39	0
1961	Voter1961	64	0
1962	Voter1962	33	0
1963	Voter1963	72	0
1964	Voter1964	42	0
1965	Voter1965	66	0
1966	Voter1966	55	0
1967	Voter1967	61	0
1968	Voter1968	53	0
1969	Voter1969	42	0
1970	Voter1970	49	0
1971	Voter1971	36	0
1972	Voter1972	21	0
1973	Voter1973	48	0
1974	Voter1974	42	0
1975	Voter1975	18	0
1976	Voter1976	53	0
1977	Voter1977	36	1
1978	Voter1978	27	0
1979	Voter1979	35	0
1980	Voter1980	71	0
1981	Voter1981	72	0
1982	Voter1982	65	0
1983	Voter1983	29	1
1984	Voter1984	63	0
1985	Voter1985	46	0
1986	Voter1986	33	0
1987	Voter1987	68	0
1988	Voter1988	43	0
1989	Voter1989	39	0
1990	Voter1990	47	0
1991	Voter1991	39	0
1992	Voter1992	20	1
1993	Voter1993	24	1
1994	Voter1994	76	0
1995	Voter1995	53	0
1996	Voter1996	29	1
1997	Voter1997	41	0
1998	Voter1998	37	1
1999	Voter1999	67	0
2000	Voter2000	31	1
2001	Voter2001	18	0
2002	Voter2002	74	0
2003	Voter2003	35	0
2004	Voter2004	34	0
2005	Voter2005	34	0
2006	Voter2006	27	0
2007	Voter2007	77	0
2008	Voter2008	42	1
2009	Voter2009	87	0
2010	Voter2010	40	1
2011	Voter2011	63	1
2012	Voter2012	74	0
2013	Voter2013	41	0
2014	Voter2014	32	0
2015	Voter2015	58	0
2016	Voter2016	62	0
2017	Voter2017	49	0
2018	Voter2018	51	0
2019	Voter2019	60	0
2020	Voter2020	26	0
2021	Voter2021	25	0
2022	Voter2022	34	1
2023	Voter2023	36	0
2024	Voter2024	37	0
2025	Voter2025	30	0
2026	Voter2026	73	0
2027	Voter2027	29	1
2028	Voter2028	68	0
2029	Voter2029	39	0
2030	Voter2030	72	0
2031	Voter2031	18	0
2032	Voter2032	61	0
2033	Voter2033	56	0
2034	Voter2034	22	0
2035	Voter2035	45	0
2036	Voter2036	24	1
2037	Voter2037	80	0
2038	Voter2038	88	0
2039	Voter2039	57	0
2040	Voter2040	31	0
2041	Voter2041	62	1
2042	Voter2042	33	0
2043	Voter2043	75	1
2044	Voter2044	59	0
2045	Voter2045	55	0
2046	Voter2046	22	0
2047	Voter2047	27	0
2048	Voter2048	28	1
2049	Voter2049	66	0
2050	Voter2050	33	0
2051	Voter2051	51	0
2052	Voter2052	35	0
2053	Voter2053	74	0
2054	Voter2054	47	0
2055	Voter2055	23	0
2056	Voter2056	27	0
2057	Voter2057	74	0
2058	Voter2058	62	0
2059	Voter2059	27	0
2060	Voter2060	55	0
2061	Voter2061	61	0
2062	Voter2062	51	1
2063	Voter2063	24	0
2064	Voter2064	72	0
2065	Voter2065	77	0
2066	Voter2066	40	0
2067	Voter2067	66	0
2068	Voter2068	51	0
2069	Voter2069	35	1
2070	Voter2070	75	0
2071	Voter2071	34	1
2072	Voter2072	38	0
2073	Voter2073	53	0
2074	Voter2074	33	0
2075	Voter2075	88	0
2076	Voter2076	57	0
2077	Voter2077	48	0
2078	Voter2078	74	0
2079	Voter2079	49	0
2080	Voter2080	42	0
2081	Voter2081	19	0
2082	Voter2082	40	0
2083	Voter2083	59	0
2084	Voter2084	24	0
2085	Voter2085	52	0
2086	Voter2086	59	0
2087	Voter2087	56	0
2088	Voter2088	80	0
2089	Voter2089	73	1
2090	Voter2090	30	0
2091	Voter2091	21	1
2092	Voter2092	76	0
2093	Voter2093	57	0
2094	Voter2094	55	0
2095	Voter2095	72	0
2096	Voter2096	80	0
2097	Voter2097	26	0
2098	Voter2098	37	0
2099	Voter2099	42	0
2100	Voter2100	71	0
2101	Voter2101	58	0
2102	Voter2102	38	0
2103	Voter2103	35	0
2104	Voter2104	40	0
2105	Voter2105	30	0
2106	Voter2106	73	0
2107	Voter2107	63	0
2108	Voter2108	80	0
2109	Voter2109	70	0
2110	Voter2110	51	0
2111	Voter2111	21	0
2112	Voter2112	27	0
2113	Voter2113	85	0
2114	Voter2114	39	0
2115	Voter2115	48	0
2116	Voter2116	30	0
2117	Voter2117	36	0
2118	Voter2118	31	0
2119	Voter2119	53	0
2120	Voter2120	75	0
2121	Voter2121	23	0
2122	Voter2122	49	0
2123	Voter2123	45	0
2124	Voter2124	58	0
2125	Voter2125	59	0
2126	Voter2126	55	0
2127	Voter2127	41	0
2128	Voter2128	53	1
2129	Voter2129	31	0
2130	Voter2130	26	0
2131	Voter2131	62	0
2132	Voter2132	79	0
2133	Voter2133	21	0
2134	Voter2134	26	0
2135	Voter2135	39	1
2136	Voter2136	50	1
2137	Voter2137	23	1
2138	Voter2138	34	0
2139	Voter2139	18	0
2140	Voter2140	37	1
2141	Voter2141	45	0
2142	Voter2142	48	1
2143	Voter2143	52	1
2144	Voter2144	30	0
2145	Voter2145	80	1
2146	Voter2146	67	0
2147	Voter2147	90	0
2148	Voter2148	48	0
2149	Voter2149	24	0
2150	Voter2150	27	0
2151	Voter2151	44	0
2152	Voter2152	52	0
2153	Voter2153	39	0
2154	Voter2154	25	1
2155	Voter2155	52	1
2156	Voter2156	61	0
2157	Voter2157	64	0
2158	Voter2158	33	0
2159	Voter2159	52	0
2160	Voter2160	57	0
2161	Voter2161	76	0
2162	Voter2162	27	0
2163	Voter2163	36	0
2164	Voter2164	50	0
2165	Voter2165	19	1
2166	Voter2166	60	0
2167	Voter2167	28	0
2168	Voter2168	37	0
2169	Voter2169	57	0
2170	Voter2170	34	1
2171	Voter2171	29	0
2172	Voter2172	50	0
2173	Voter2173	34	0
2174	Voter2174	44	0
2175	Voter2175	72	0
2176	Voter2176	41	1
2177	Voter2177	29	0
2178	Voter2178	57	0
2179	Voter2179	47	0
2180	Voter2180	38	0
2181	Voter2181	59	0
2182	Voter2182	85	0
2183	Voter2183	37	0
2184	Voter2184	40	0
2185	Voter2185	37	0
2186	Voter2186	68	0
2187	Voter2187	27	0
2188	Voter2188	20	0
2189	Voter2189	29	0
2190	Voter2190	45	0
2191	Voter2191	70	0
2192	Voter2192	37	0
2193	Voter2193	68	0
2194	Voter2194	63	0
2195	Voter2195	44	1
2196	Voter2196	21	0
2197	Voter2197	64	0
2198	Voter2198	54	1
2199	Voter2199	41	0
2200	Voter2200	42	0
2201	Voter2201	65	0
2202	Voter2202	34	0
2203	Voter2203	47	0
2204	Voter2204	63	0
2205	Voter2205	39	0
2206	Voter2206	73	0
2207	Voter2207	63	0
2208	Voter2208	29	0
2209	Voter2209	47	1
2210	Voter2210	69	0
2211	Voter2211	72	0
2212	Voter2212	19	0
2213	Voter2213	60	0
2214	Voter2214	54	0
2215	Voter2215	56	0
2216	Voter2216	80	0
2217	Voter2217	23	0
2218	Voter2218	86	0
2219	Voter2219	40	0
2220	Voter2220	64	0
2221	Voter2221	40	0
2222	Voter2222	33	0
2223	Voter2223	25	0
2224	Voter2224	46	0
2225	Voter2225	31	0
2226	Voter2226	51	1
2227	Voter2227	52	0
2228	Voter2228	55	0
2229	Voter2229	20	0
2230	Voter2230	48	0
2231	Voter2231	31	0
2232	Voter2232	30	0
2233	Voter2233	27	0
2234	Voter2234	79	0
2235	Voter2235	65	0
2236	Voter2236	43	0
2237	Voter2237	53	0
2238	Voter2238	20	1
2239	Voter2239	58	0
2240	Voter2240	70	0
2241	Voter2241	32	0
2242	Voter2242	22	1
2243	Voter2243	46	0
2244	Voter2244	42	0
2245	Voter2245	73	1
2246	Voter2246	78	0
2247	Voter2247	33	0
